smiles,logP,qed,SAS,5*QED-SAS
CC(C)(C)c1cc(NC(=O)c2ccc(C#N)cc2)n(-c2ncccn2)n1,3.08378,0.776299144,2.333497983,1.547997737
CC1(C)CN(c2ccc(C(F)(F)F)cc2N)C1=O,2.6604,0.619125271,2.551443577,0.544182778
CO[C@@H](CNC(=O)COc1ccccc1F)C(C)(C)C,2.3818,0.872185804,2.672362456,1.688566564
O=c1[nH]c2ccccc2c(=O)n1C[C@H]1CCCO1,0.8688,0.867962418,2.479793645,1.860018445
Cc1nc(C(=O)N2CCc3sccc3[C@@H]2c2cccs2)nn1-c1ccc(F)cc1,4.62572,0.460667448,3.051636674,-0.748299434
CN(C(=O)c1cccc(Cl)c1)[C@@H]1CCCN(c2ccccc2)C1,4.081,0.815773303,2.338309977,1.740556538
O=C(NCc1ccccc1CN1CCOCC1)C(=O)Nc1cccc(F)c1F,2.0519,0.77185082,2.159528891,1.699725209
Cc1oc(NC(=O)C[NH+](C)Cc2ccc3c(c2)OCCO3)c(C#N)c1C,1.19272,0.85048531,3.884031823,0.368394727
COCc1nc(C)cc(N[C@@H]2CCC[C@H]2C(N)=O)n1,0.99732,0.839291665,3.319450797,0.877007528
O=C(N1CCC(C(=O)[O-])(n2cc[nH+]c2)CC1)C1(c2ccccc2)CC1,0.1016,0.813706626,3.766846252,0.301686878
CCO[C@H]1CCCN(C(=O)N[C@H]2CC[NH+](C3CCCC3)C2)C1,0.7967,0.819778565,4.574618922,-0.475726097
CCc1ccc(NC(=O)CN2C(=O)C[C@H](c3ccccc3)Sc3ccccc32)cc1,5.4578,0.583043344,2.583995671,0.331221049
CN(C)c1nc2ccccc2cc1C[NH+]1CCc2c([nH]c(N3CCOCC3)nc2=O)C1,0.3619,0.647702993,3.989042159,-0.750527194
O=C([O-])c1cc(N2Cc3ccccc3CC2=O)ccn1,0.5344,0.811082547,2.726121463,1.329291272
CCCCc1nnc(S[C@H](C)C(=O)Nc2ccccc2Cl)n1N,3.1072,0.582168301,2.593688517,0.317152988
CCN1CCN(CC(=O)NC[C@H](C)[NH+](C)C2CC2)C(=O)C1=O,-2.1411,0.559500268,4.195238315,-1.397736975
O=C(Nc1cc2cccc([N+](=O)[O-])c2oc1=O)c1cccs1,3.015,0.44947617,2.357587129,-0.110206279
C[C@H](CCc1ccco1)NC(=O)c1cccn1CC(=O)[O-],0.5821,0.822811088,3.255613184,0.858442256
N#CCc1ccc(OC[C@@H](O)C[NH+]2CCc3cncnc3C2)cc1,-0.07642,0.799850681,4.307322453,-0.308069048
Cc1cc(C)c2sc(N3CCN(C(=O)c4c(F)cccc4Cl)CC3)nc2c1,4.66804,0.595935665,2.312663411,0.667014914
O=C(Nc1ccc(Oc2ncccn2)cc1)N1CCCC[C@@H]1CO,2.6476,0.897504036,2.626154336,1.861365844
Nc1cccc2c1C(=O)NC2=O,0.1524,0.431957163,2.272694009,-0.112908194
C[C@@H](Sc1nnc(-c2ccccc2Cl)n1C)C(=O)NC1CCCCC1,4.065,0.767350415,2.565936756,1.270815319
CCOc1cccc(CN2CCO[C@@H](C)[C@@H]2C)c1OC(F)F,3.2959,0.791924732,3.315611551,0.644012109
COc1cccc(F)c1[C@@H](C)[NH2+][C@H]1CC(=O)N(C2CC2)C1,1.222,0.89781757,3.980408594,0.508679256
CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)N[C@H]2CC[C@H]([NH+](C)C)C2)c1,0.3857,0.799806643,3.792013916,0.207019299
CN(C[C@H]1CCCC[NH+]1C)C(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1,2.6512,0.728942316,4.281351064,-0.636639484
COCc1cccc(CNc2ccc(I)c(C)n2)c1,3.75312,0.792874212,2.238982277,1.725388783
Cc1cc(S(=O)(=O)N(C)CC2CCCC2)sc1Br,3.62972,0.808370803,2.589882616,1.451971399
COc1ccc(-n2ncc3c2C[C@@H](c2ccc(F)cc2)CC3=O)cc1,3.9327,0.703216735,2.613461999,0.902621676
COc1ccccc1C(=O)NCS,1.3123,0.572540942,2.023224365,0.839480345
Fc1cc(F)c(F)c(NC[C@H]2C[C@H]3CC[C@@H]2C3)c1,3.952,0.778705129,4.014069097,-0.120543452
CC(C)Oc1cccc([C@@](C)(O)c2cccc(Cl)c2)c1,4.383,0.866743965,2.508632013,1.825087812
CON(C)C(=O)CN1CC[NH+](CC2CCCCC2)CC1,-0.213,0.733357009,3.759814581,-0.093029536
[NH3+]C1(CC(=O)N2CCO[C@H]3CCCC[C@@H]32)CCC1,0.7111,0.801433948,3.952077435,0.055092305
CC[C@H](C)C(=O)Cn1cnc2c(F)cc(Br)cc2c1=O,2.9133,0.851952496,3.016095789,1.243666691
Cn1cccc1C(=O)N1CCCC[C@H]1CN1CCOCC1,1.352,0.852758869,2.766043539,1.497750806
CS(=O)(=O)CCC(=O)c1ccc(F)cc1,1.4431,0.74281861,1.839630426,1.874462624
CC(C)c1nc(N2C[C@H](C)OC(C)(C)C2)sc1C(=O)[O-],1.6337,0.855432667,3.756151522,0.521011813
CCOc1cc(F)ccc1NC(=O)c1cnn(-c2cccc(Cl)c2)c1,4.3158,0.707279456,2.064319275,1.472078005
CCC(CC)NC(=O)[C@@H](C)[NH+]1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.2427,0.73484697,3.910944573,-0.236709723
COc1ccc(NS(=O)(=O)c2ccc(Cl)c(C(=O)[O-])c2)cc1Cl,2.1663,0.86714343,2.300933569,2.034783581
C[NH+](C)[C@@H]1CC[C@@H](NC(=O)N[C@@H]2CCCc3c2cnn3Cc2ccccc2)C1,1.6736,0.742716375,4.072188045,-0.35860617
COCCN(C[C@@H]1C=c2cc(C)ccc2=[NH+]C1=O)C(=O)C(C)C,-1.23688,0.753511924,4.129201086,-0.361641466
O=C(CCCc1ccccn1)Nc1cc(F)ccc1O,2.8877,0.81741778,1.89898867,2.18810023
O=C(CN1C(=O)CCc2cc(S(=O)(=O)N3CCOCC3)ccc21)NCc1cccs1,1.3646,0.726353214,2.397367593,1.234398477
COc1ccc(OCCc2cc([C@H]3CCN(C(=O)c4cccnc4)C3)n[nH]2)cc1,3.0645,0.660538667,2.850659033,0.452034302
C=CCN1C(=O)N/C(=C\c2ccc(C)o2)C1=O,1.66672,0.493555052,2.617183112,-0.149407852
CC(=O)N[C@@H](C(=O)NCC(C1CC1)C1CC1)C(C)C,1.6995,0.742476985,2.80667263,0.905712295
O=S(=O)(/N=C([O-])/C=C/c1cccc(F)c1)c1cccc2cnccc12,2.5348,0.530931093,2.837402699,-0.182747234
c1cc(C[NH2+]C[C@H]([C@H]2CCOC2)N2CCOCC2)c2c(c1)OCCO2,0.2585,0.817546907,4.082958204,0.004776331
CC1(C)CS(=O)(=O)N(c2cc(C(=O)N3CCc4ccccc43)ccc2Cl)C1=O,3.2455,0.737830101,2.585089463,1.104061042
CC(C)(C)Oc1cc(CNC(=O)c2ccc3nnnn3c2)ccn1,1.6266,0.789560379,2.652590723,1.295211172
COc1ccccc1N([C@@H](C)C(=O)Nc1ccc2c(c1)OCO2)S(=O)(=O)c1cccs1,3.7079,0.561599129,2.870524257,-0.062528612
CC[C@@H](C(=O)N[C@H](C)[C@@H]1COc2ccccc21)N1CCCC1=O,2.0683,0.908480542,3.581463075,0.960939635
NC(=O)N1CCC[C@@H](C(=O)N[C@H]2CCSc3c(F)cccc32)C1,2.2695,0.870921225,3.221820564,1.132785561
O=c1ccc(-c2ccco2)nn1CCNS(=O)(=O)/C=C/c1ccccc1,2.0936,0.689099759,2.477996874,0.967501921
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(F)cc1F,4.9156,0.776374953,1.708909642,2.172965123
CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)Cc2csc(N3CCCC3=O)n2)c1,3.2762,0.561725008,2.394824802,0.413800238
Cc1c(C[S@@](C)=O)cccc1NCc1ccccc1OC1CCCC1,4.80702,0.738943871,2.854658153,0.840061202
CC[NH2+]CCS(=O)(=O)N(C)Cc1cccc(C)n1,-0.26508,0.719017635,3.440251219,0.154836956
CCc1cc(OC[C@@H]2CN(CC)CCO2)c(C(=O)[O-])s1,0.7735,0.789118235,3.439308976,0.506282199
C=C(C)C[NH+]1CCN(c2cc(C)nc3c(-c4ccccc4Cl)c(C)nn23)CC1,2.94754,0.682494447,3.63038476,-0.217912525
CCN1CC(=O)Nc2cc(C(=O)O[C@@H](C)C3CC3)ccc21,2.4203,0.864469821,3.000456771,1.321892334
Cc1ccc(S(=O)(=O)N2C(=O)CC[C@H]2C(=O)Nc2ccc3c(c2)OCCO3)cc1,2.08462,0.822343542,2.733976998,1.377740712
CC(C)(C)c1ccc(C(=O)NNC(=O)Cc2csc(NC(=O)C3CC3)n2)cc1,2.7928,0.667910581,2.190225926,1.149326979
Brc1c2c(nc3ccccc13)CCCC2,3.8761,0.679096594,2.173531371,1.221951599
COc1ccccc1C(=O)[C@H]1CCCN(C(=O)Nc2cccc(Cl)c2C)C1,4.78382,0.734908029,2.474264053,1.200276092
COc1cc(CC(=O)N2CCN(S(=O)(=O)N3CC[NH+](C)CC3)CC2)cc(OC)c1OC,-1.5258,0.566209759,3.198424634,-0.367375839
CC1(C)NC(=O)N(CCN2CCCC[C@H]2c2nc3ccccc3s2)C1=O,3.1537,0.82596744,2.938593267,1.191243933
[O-]C1CC(C[NH2+][C@@H]2CCOC3(CCCC3)C2)C1,0.1805,0.782984267,5.333191719,-1.418270384
C[C@@H]1CCN(C(=O)Nc2ccc(-n3ccnn3)cc2)C[C@H]1O,1.5019,0.888794613,3.141108831,1.302864234
NC(=O)C1(Nc2ccccc2)CC[NH2+]CC1,-0.3202,0.676194363,3.501732087,-0.120760272
Cc1noc(C)c1[C@H](C)C[NH2+][C@@H](C)C1CCCCC1,2.92714,0.881360974,4.207407256,0.199397614
O=C1N[C@H](c2cn(-c3ccccc3)nc2-c2ccc3c(c2)OCCO3)Nc2ccccc21,4.1646,0.496315925,2.9684104,-0.486830775
C[C@@H](C(=O)Nc1ccc(-c2nnc3n2CCCC3)cc1)c1ccsc1,4.0851,0.740738144,2.841244297,0.862446423
CC[C@@H](C)C[C@H](C)NC(=O)Cc1c(C)noc1Cl,3.11982,0.854317938,3.280552548,0.991037142
CC(C)=C[C@@H]1[C@H](C(=O)Nc2ccccc2C(=O)NC[C@@H]2CCCO2)C1(C)C,3.7723,0.726965753,3.293094565,0.3417342
C[C@@H](c1ccc(S(C)(=O)=O)cc1)N(C)C(=O)CCn1ccccc1=O,1.8615,0.791014169,2.677275348,1.277795497
Cc1cc(Oc2ccccc2F)c(F)cc1[N+](=O)[O-],3.97372,0.601174344,1.987033263,1.018838457
O=C(Nc1ccc2nc(SCC(=O)N3CCOCC3)sc2c1)c1ccccc1Cl,4.1529,0.571658741,2.181357779,0.676935926
Cc1ccc([C@@H](CNC(=O)c2ccc(C)[nH]c2=O)[NH+](C)C)cc1,0.60734,0.770956313,3.517409877,0.337371688
COC(=O)[C@H]1CCC[C@H]1NC(=O)[C@@H]1CCO[C@@H]1C,0.8693,0.771739517,3.75566497,0.103032615
COc1cccc(OC)c1C(=O)Nc1ccc(C(=O)NC[C@@H]2CCCO2)cc1,2.8649,0.760898269,2.401424654,1.403066691
C[C@@]1(CNc2cc[nH+]cc2Cl)CCCO1,2.1351,0.86208739,4.66444907,-0.35401212
O=C(C[S@](=O)c1cccc(F)c1)c1sccc1Br,3.6402,0.770953285,3.097128035,0.75763839
Cc1ccc(S(=O)(=O)CC(=O)NCC(F)(F)F)cc1C,1.75564,0.928392406,2.201439168,2.440522862
O=C(c1ccn(C(F)F)n1)N1CCC[C@H](C[NH+]2CCCCC2)C1,1.1992,0.913979734,4.228998089,0.340900581
Cc1cc(C)cc(OCC(=O)c2c(C)c(C#N)c(=O)n(C(C)C)c2[O-])c1,2.56144,0.768304205,2.954422801,0.887098224
CCO[C@H]1CCCN([C@@H]2Cc3ccc(OC)cc3[C@@H]2[NH3+])C1,1.4038,0.921710046,3.830607455,0.777942775
CC(C)(C)c1cc(NC(=O)NC2CC[NH+](Cc3ccc(F)cc3)CC2)n([C@@H]2CCS(=O)(=O)C2)n1,2.0483,0.597942035,4.025208536,-1.035498361
C[C@H]1S[C@@H](c2ccc(Br)cc2)NC1=O,2.6992,0.847464086,3.333739601,0.903580829
O=C(CNC(=O)N[C@H](C[NH+]1CCCC1)c1ccccc1)Nc1ccccc1,1.3443,0.602858825,3.42470245,-0.410408325
NC(=O)c1cccc(CNC(=O)NNc2ccccc2C(F)(F)F)c1,2.6306,0.62099318,2.150070634,0.954895266
CC(C)C[C@H]1NC(=O)C[C@@]12CSCCC2(C)C,3.0705,0.811601084,4.71997634,-0.66197092
C=C(Cl)CNCc1cc(C)c(F)c(C)c1,3.28464,0.818454163,2.547940811,1.544330004
Cc1ccc(C(=O)Nc2nnc(CS(=O)(=O)c3ccccc3)o2)cc1C,2.91264,0.733420071,2.17559872,1.491501635
C[NH+](C)Cc1cccc(C(=O)N[C@@H](C#N)c2ccc(F)cc2F)c1,1.60398,0.882621948,3.502194616,0.910915124
O=C(CCSc1nc2ccccc2s1)Nc1ccc2oc(=O)[nH]c2c1,3.8517,0.503841451,2.35517621,0.164031045
[NH3+]CCCOC1CCN(c2nc3ccccc3o2)CC1,1.4452,0.847812892,2.913349954,1.325714506
Cc1noc(C)c1CCC(=O)NC[C@@H]([C@H]1CCOC1)N1CCOCC1,1.07754,0.802649259,3.360447973,0.652798322
C[C@@H](NC(=O)c1cc2c(s1)CS(=O)(=O)C2)C12CC3CC(CC(C3)C1)C2,3.5112,0.854099792,4.611875071,-0.341376111
CC(C)NS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccccc2C#N)c1,2.63638,0.852156889,2.070517752,2.190266693
O=C(COc1ccc(Cl)cc1)O[C@@H]1CCOC1=O,1.5775,0.784502247,2.528311257,1.394199978
Nc1nc(NS(=O)(=O)c2ccccc2)nn1-c1nc(-c2ccccc2)cs1,2.7738,0.530873595,2.318805843,0.335562132
C[NH+]1CCCN(CCC(=O)N2CC(C)(C)[C@@](C)(O)C2)CC1,-0.7837,0.751287672,4.570819609,-0.814381249
O=C(NC[C@@H](O)c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1Cl,3.365,0.623303833,2.443051635,0.67346753
CC(=O)c1cccc(NC(=O)c2c(-c3ccc(F)cc3)noc2C)c1,4.24402,0.693030532,1.957156731,1.507995929
Cc1ccc(F)c(NC(=S)NNC(=O)Cc2cc(F)ccc2F)c1,2.97262,0.580895732,2.143513923,0.760964737
Cc1ccc(SCC(=O)Cc2[nH+]ccn2C)cc1,2.05152,0.775883405,3.430357507,0.449059518
O=C(CSc1nc([O-])cc(=O)[nH]1)Nc1cccc(C(=O)[O-])c1,-1.0622,0.556073302,3.06409965,-0.28373314
COCC[C@@H](C)C(=O)N(C)[C@H](C)c1ccc(-n2cncn2)cc1,2.4593,0.786646743,3.146905981,0.786327734
Cc1ccc(-n2nnc(C(=O)NC3CCC(C)CC3)c2C)cc1F,3.33174,0.921809749,2.273181369,2.335867376
CCC(=O)NCCOc1ccc2nnc(-c3ccc(F)cc3)n2n1,1.8354,0.702623569,2.300541165,1.21257668
C[C@H](NC(=O)C1C(C)(C)C1(C)C)c1ccc(Br)cc1,4.3085,0.845421235,2.623453427,1.603652748
Cc1ccc(C(=O)[O-])cc1N[C@H]1CCCc2cccnc21,2.24302,0.938978697,3.11458823,1.580305255
CC[C@H](C)n1cc(C(=O)NCCc2ccc(Cl)cc2)c(=O)c(C(=O)N2CCCCCC2)c1,4.4614,0.637821651,2.830254044,0.358854211
Cc1cc(N2CC[C@@H](N[C@H](C)c3cccnc3Cl)C2=O)n(C)n1,2.23302,0.873702112,3.58421728,0.78429328
CCSc1ccc(Cl)cc1C(=O)N1CC[S@](=O)C(C)(C)C1,3.4351,0.771064455,3.480782319,0.374539956
Nc1ccc(OCCCN2CCCCCC2=O)cc1,2.4403,0.654563133,1.911797475,1.36101819
Cc1c(C(=O)N2CC[C@@H](c3ccccc3)[C@H]2C)cnn1-c1ccncc1,3.59392,0.709898774,3.113837996,0.435655874
COc1ccc2oc(=O)c(C(=O)C[NH3+])cc2c1,0.2262,0.623015817,2.731720264,0.383358821
CCCCCC[C@@H](C)[NH2+][C@H]1CCc2n[nH]cc2C1,2.1893,0.718109126,4.715874146,-1.125328516
O=C(Nc1ccon1)c1cc(S(=O)(=O)N2CCOCC2)cs1,1.0093,0.901272335,2.559411269,1.946950406
CCC[NH2+]C[C@@H](C(C)C)N1C[C@@H]2CCCC[NH+]2C[C@@H]1C,0.1259,0.682880882,6.045267395,-2.630862985
C[C@H](C[NH+]1CCCCC1)NC(=O)c1ccc2cc[nH]c2c1,1.355,0.789179997,3.950645556,-0.004745571
Cn1c(Cl)cnc1C[S@](=O)CCCc1ccc(Cl)cc1,3.6084,0.78990502,3.097308976,0.852216124
CC(C)OCC[C@H]1CCC[C@]1(O)C[NH3+],0.5746,0.697817565,4.366016898,-0.876929073
COc1ccc([C@@H](C(=O)[O-])[C@H](C(=O)[O-])c2ccccc2)cc1,0.0624,0.772871627,3.351225675,0.51313246
CC1CCN(C(=O)c2ccc(Oc3ccnc(-c4ccc(F)cc4)n3)cc2)CC1,4.9471,0.604790956,2.121148438,0.902806342
NC(=O)c1cn(Cc2cnn(-c3ccccc3)n2)c(C2CC2)n1,1.4884,0.780194317,2.75042229,1.150549295
COc1ccc(/C=C2\SC(NC3CCCCC3)=NC2=O)cc1,3.5878,0.844460944,2.204948357,2.017356363
CC[C@H](C)NC(=O)[C@H](C)S(=O)(=O)Cc1ncn(-c2ccccc2)n1,1.4853,0.824232739,3.266877618,0.854286077
O=S(=O)(/N=C1/CCCCN1)C(F)(F)F,1.008,0.741153375,3.539892644,0.165874231
CC[C@@H](CSC)N(C)S(=O)(=O)c1cccc2cccnc12,2.9969,0.811035276,2.983545365,1.071631015
CC(C)C(=O)Nc1ccc(N2CCC(O)CC2)c(C#N)c1,2.11388,0.895915343,2.196056353,2.283520362
Cc1noc(C)c1CC(=O)O[C@H]1C[C@H]2CC[C@@H]1C2,2.56574,0.770783228,4.161769549,-0.307853409
CC(C)Cn1c(CCNC(=O)c2ccc(Cl)cc2)nc2ccccc21,4.3182,0.685742332,1.905437585,1.523274075
CCN(C(=O)CSc1nnnn1-c1ccccc1OC)c1ccccc1,2.8161,0.592509113,2.147239951,0.815305614
Cc1ccc(C(=O)N(C)[C@@H](C)c2nc3ccccc3s2)cc1NS(C)(=O)=O,3.80942,0.681011307,2.697279553,0.707776982
C[C@@H]1CCCC[C@H]1N(C)C(=O)CN1CCCOC1=O,1.8658,0.789863327,3.265079825,0.68423681
CCS(=O)(=O)[N-]c1ccc(Nc2nc(-c3ccncc3)nc3c2CCC3)cc1,4.1258,0.649216035,3.236327203,0.009752972
CC1=C(C(=O)Nc2ccccc2C)[C@H](c2ccccc2C(F)(F)F)NC(=O)N1,4.28042,0.703368835,2.672279047,0.844565128
C[C@H](c1ccco1)N(C(=O)Nc1ccc(F)c(F)c1F)C1CC1,4.4544,0.807881832,2.96412636,1.0752828
O=C(NCC(=O)N1CCSC2(CCCCC2)C1)c1cc(F)cc(F)c1,2.9729,0.883679489,3.217546506,1.200850939
N#Cc1c(Cl)nsc1NCCCCN1CCOCC1,2.19248,0.8185721,2.682630482,1.410230018
CCCC(CCC)CC(=O)N1CC[C@@H](C)[C@@H](O)C1,2.8222,0.787258193,3.221836378,0.714454587
Cc1cc([C@@H]([NH2+]C2CCCC2)C(N)=O)ccc1Br,1.78992,0.881017624,3.913533266,0.491554854
CCOc1cc([C@H]2C(C(=O)c3cc4ccccc4o3)=C([O-])C(=O)N2c2nccs2)ccc1O,3.5788,0.42568311,3.357542807,-1.229127257
COc1ccccc1N1CCN(C(=O)[C@H]2CCCN(S(=O)(=O)c3cn(C(C)C)cn3)C2)CC1,2.2221,0.638409334,3.000270667,0.191776003
Cn1cc(C(=O)N2CCC[C@@H]2C(=O)c2cnn(-c3cccc(F)c3)c2N)ccc1=O,1.7798,0.666686025,3.042016664,0.291413461
COC(=O)C1CCN(C(=O)CSc2nnc(-c3ccc(F)cc3)c3ccccc23)CC1,3.9396,0.427985258,2.305203099,-0.165276809
Cc1ccncc1NC(=O)N1CCN(CC(=O)N2CCCCC2)CC1,1.55202,0.910786957,2.117583928,2.436350857
CN(Cc1ccc(F)cc1)C[C@H]1CCC(C)(C)[C@@H]1[NH3+],2.3042,0.89098541,3.59328577,0.86164128
O=C(N1CCOCC1)N1CCN(Cc2cccnc2)[C@@H]2CS(=O)(=O)C[C@@H]21,-0.183,0.730738193,3.353047842,0.300643123
C[C@H]1SC(=S)N(CCCCCC(=O)Nc2ccc(F)cc2)C1=O,3.5734,0.585972739,2.661625536,0.268238159
CC[C@@H](C)[C@@H](C(=O)Nc1ccc([N-]S(C)(=O)=O)cc1)c1ccccc1,4.4198,0.760658747,3.584874646,0.218419089
Cc1ccccc1-c1nnc(SCC(=O)N2CCNC(=O)C2)o1,1.09552,0.854649106,2.359092221,1.914153309
Cc1cc([C@H](C)NC(=O)CCN2C(=O)NC3(CCCC3)C2=O)c(C)o1,2.32834,0.800836076,3.395823933,0.608356447
OC[C@@H](NCc1cnc(-c2cccnc2)s1)c1ccc(Cl)cc1,3.6817,0.69563331,2.767241466,0.710925084
O=C([O-])[C@@]1(Cc2cn3ccccc3n2)CCC[NH2+]C1,-1.0297,0.804868743,4.49625635,-0.471912635
ONC[C@@H](O)c1ccccc1,0.6988,0.569899941,2.480847824,0.368651881
CC(C)(C)N1C(=O)c2ccc(C(=O)NC[C@@H]3CCCO3)cc2C1=O,1.9899,0.864615373,2.785513497,1.537563368
COc1ccc(CCCNC(=O)NC[C@@H]2CCCO2)cc1,2.106,0.759732256,2.320628659,1.478032621
CC[C@@H](Cl)CCC[C@H]1CCCN(S(C)(=O)=O)C1,2.8457,0.697231863,3.229459557,0.256699758
CN(Cc1nc(-c2cccnc2)no1)C(=O)c1cc(=O)[nH]c([O-])n1,-0.4393,0.705451216,3.021079637,0.506176443
O=C(Nc1cc(F)ccc1Cl)N[C@@H]1CCCOc2ccccc21,4.5145,0.811204497,2.456421865,1.59960062
O=C(CNC(=O)C1CCCCC1)NNC(=O)c1ccc(Br)o1,1.4996,0.70439129,2.177147179,1.344809271
C[C@H](SCc1cc(=O)n2ccsc2n1)C(=O)NCc1cccs1,2.7556,0.725541288,3.030879907,0.596826533
COc1cccc(CC(=O)N2CCN(Cc3cc(=O)n4ccsc4[nH+]3)CC2)c1,1.0706,0.652360722,3.122581904,0.139221706
Cc1ccc([C@H](C)[NH2+]Cc2cccc3c2OCCO3)o1,2.18382,0.932230785,3.712331598,0.948822327
C#CCNCC(=O)Nc1nc(CC)c(C)s1,1.17522,0.604387939,2.687828895,0.3341108
C[C@H](c1ccccn1)[C@@H](Cl)CCc1ccco1,4.0183,0.721692357,3.195766655,0.41269513
C[C@H](C(=O)Nc1ccc2c(c1)OCCO2)[NH+]1CCN(c2ccccc2Cl)CC1,1.8433,0.824529062,3.563220017,0.559425293
C[C@H]([NH2+]Cc1ccc(F)c(F)c1)[C@H](C)C(=O)[O-],-0.1973,0.804041779,4.40555755,-0.385348655
Cc1cc2c(cc1[C@H]1N[C@](CO)(c3ccccc3)[C@H]3C[NH+](C)C[C@@H]13)OCO2,1.01652,0.768806008,4.867293374,-1.023263334
Cc1cc(C)c2nc(Cl)c(CCCCl)cc2c1,4.67644,0.555833574,2.405280984,0.373886886
CCCCNC(=O)NC(=O)C[NH+]1C[C@@H](c2ccc(OC)cc2)C[C@@H]1C,1.0818,0.654542633,4.044098477,-0.771385312
CC1(C)CC[C@@H]([NH+]2CCCCCCC2)[C@H]1[NH3+],0.6345,0.669532165,5.406217905,-2.05855708
COc1ccc(/C=C(/NC(C)=O)C(=O)Nc2ccccc2O)cc1OC,2.5251,0.545000648,2.09889872,0.62610452
Cc1ccc(F)c(NC(=O)[C@H]2CCO[C@@H]2C)c1,2.49762,0.856866473,2.978812214,1.305520151
CCOC(=O)C(C)(C)n1cc(NC(=O)C=C2CCSCC2)cn1,2.5732,0.658697742,3.230228235,0.063260475
Nc1cccc(OCCSC[C@@H](O)CO)c1,0.734,0.4944286,2.754343854,-0.282200854
COc1ccc([C@H]2CC(=O)C3=C(C2)OC(N)=C(C#N)[C@@H]3c2ccc(Cl)cc2)cc1,4.55708,0.771679447,3.16560861,0.692788625
CCC(CC)[NH2+]CCN1CC[NH+]2CCCC[C@@H]2C1,-0.5086,0.682533975,5.833527696,-2.420857821
O=C1CC2(CCCC2)C(=O)N1Cc1nnnn1-c1ccccc1,1.4816,0.809938644,2.892028378,1.157664842
CCCNc1ccc([N+](=O)[O-])c(-c2cc(C)ccc2F)n1,3.92622,0.646230278,2.324107016,0.907044374
Cc1cc2c(N3CCO[C@H](C(N)=O)C3)ncnc2s1,0.69022,0.889153101,3.139590476,1.306175029
CCCC(C)(C)NC(=O)Nc1ccccc1S(=O)(=O)C(C)C,3.5689,0.818503552,2.338606116,1.753911644
CCc1ccc(O)c(C(=O)N(C)[C@H](C)CS(C)(=O)=O)c1,1.4597,0.901856077,2.817554665,1.69172572
CN1CCO[C@H](C[NH2+]CC2CC(Cl)C2)C1,-0.1022,0.708720033,4.523030695,-0.97943053
CN(C)c1ccc(C(=O)OCC(=O)N2CCCC[C@H]2C(N)=O)cc1,0.7758,0.817069477,2.475863148,1.609484237
CC[S@@](=O)[C@H]1CCCC[C@@H]1NC(=O)C(=O)Nc1ccc(OC)cc1C,2.13812,0.784974586,3.434248013,0.490624917
COc1ccc(C[C@@H](O)c2cccs2)cn1,2.4278,0.884544719,2.647869272,1.774854323
C[C@H]1C[C@@H](NCc2cn(C)nc2C(C)(C)C)C[NH+]1Cc1ccccc1,2.0531,0.876844199,4.424671884,-0.040450889
CCc1ccccc1O[C@@H]1C[C@H](C)CC[C@@H]1[NH3+],2.4269,0.856464753,3.74637657,0.535947195
O=C(C[C@H]1C(=O)NCCN1C(=O)c1ccc(Cl)cc1)Nc1ccc(F)cc1,2.4485,0.842340705,2.477966077,1.733737448
C[C@H](Cn1ccnc1)[NH2+]Cc1cc(F)cc(Br)c1,1.9368,0.904469158,3.912310352,0.610035438
COc1cc(C(=O)O[C@@H](C)[C@H]2CCCO2)ccc1OC(C)C,3.2067,0.743966458,2.998652661,0.721179629
C#Cc1cccc(NC(=S)NNC(=O)c2ccc(SC)nc2)c1,2.4162,0.344557992,2.48050001,-0.75771005
CCOc1ccc2[nH]c(=O)c(C(=O)[O-])cc2c1,0.2903,0.843415678,2.469751034,1.747327356
Cc1ccccc1CC[C@@H]1CCCN(C(=O)c2cccc(-c3ncc[nH]3)c2)C1,4.87012,0.663419795,2.726903111,0.590195864
CC[C@H]1Oc2ccc(C)cc2N(CC(=O)N(Cc2ccccc2)Cc2ccccn2)C1=O,4.12302,0.54522884,2.822011134,-0.095866934
Cc1cc(C(=O)N(Cc2cccnc2)c2nc3c(C)c(Cl)ccc3s2)no1,4.79654,0.47182204,2.520632855,-0.161522655
O=C1CN(C(=O)c2ccc(F)c([N+](=O)[O-])c2)c2ccc(C(F)(F)F)cc2N1,3.3516,0.479917635,2.430267795,-0.03067962
CC(C)(O)[C@H]1C=C[C@](C)(O)CC1,1.4745,0.590810279,4.12069109,-1.166639695
CN(C)C(=O)c1cccc(OC(=O)C2CC=CC2)c1,2.26,0.476023255,2.300885228,0.079231047
CCn1cnnc1CNC(=O)c1cccc(F)c1Cl,2.0205,0.937777358,2.340756926,2.348129864
O=C(NCCCn1ccc2ccccc21)C1CCN(C(=O)/C=C/c2ccccc2)CC1,4.0996,0.449094012,2.216937347,0.028532713
